student_id,name,course,semester,attendance,previous_gpa,current_gpa,assignment_rate,internal_marks,backlogs,engagement,dropout,gpa_trend
STU0879,Aditya Patel,B.Tech Computer Science,1,80,8.56,8.97,100,78,0,89,0,0.41
STU0880,Diya Kapoor,B.Tech Computer Science,4,84,8.59,8.45,85,81,0,85,0,-0.14
STU0881,Pooja Joshi,B.Tech Electronics,7,83,8.53,8.89,94,95,0,87,0,0.36
STU0882,Vivaan Joshi,B.Tech Mechanical,2,80,8.88,8.91,96,95,0,88,0,0.03
STU0883,Simran Patel,B.Tech Mechanical,1,79,7.74,8.15,91,86,0,90,0,0.41
STU0884,Arjun Das,MBA,2,90,8.34,8.45,90,91,0,88,0,0.11
STU0885,Pari Kulkarni,B.Tech Computer Science,5,85,8.74,8.86,87,81,0,78,0,0.12
STU0886,Tanvi Joshi,B.Tech Electronics,1,85,8.82,8.81,92,82,0,83,0,-0.01
STU0887,Neha Nair,MCA,7,79,8.09,8.2,94,87,0,76,0,0.11
STU0888,Neha Rao,B.Tech Mechanical,3,92,8.31,8.5,91,82,0,86,0,0.19
STU0889,Riya Sharma,MBA,3,89,7.33,7.37,90,87,0,93,0,0.04
STU0890,Aarav Chopra,MBA,7,83,7.95,8.0,87,83,0,90,0,0.05
STU0891,Sai Rao,MCA,6,81,8.41,8.22,89,84,0,96,0,-0.19
STU0892,Deepak Singh,MCA,3,85,7.2,7.0,92,89,0,87,0,-0.2
STU0893,Diya Iyer,B.Tech Computer Science,3,87,8.78,8.82,96,76,0,78,0,0.04
STU0894,Amit Verma,MBA,8,77,8.06,8.2,92,86,0,78,0,0.14
STU0895,Arjun Rao,B.Tech Mechanical,2,86,7.45,7.87,90,83,0,96,0,0.42
STU0896,Dhruv Chopra,B.Tech Electronics,6,80,7.64,7.57,91,88,0,90,0,-0.07
STU0897,Ananya Mehta,BCA,2,99,7.2,7.47,89,82,0,80,0,0.27
STU0898,Fatima Mishra,B.Tech Electronics,6,82,9.04,9.36,92,94,0,74,0,0.32
STU0899,Pari Chopra,MCA,6,80,7.2,7.21,92,86,0,86,0,0.01
STU0900,Sneha Kumar,B.Tech Computer Science,6,79,8.6,8.8,95,74,0,87,0,0.2
STU0901,Rohan Bose,BCA,6,81,8.0,8.26,92,80,0,85,0,0.26
STU0902,Isha Mishra,B.Tech Electronics,8,79,8.78,8.89,97,82,0,81,0,0.11
STU0903,Pari Mishra,MBA,2,83,8.64,8.65,95,83,0,71,0,0.01
STU0904,Shreya Patel,BCA,3,84,7.61,7.77,86,91,0,84,0,0.16
STU0905,Dhruv Reddy,B.Tech Mechanical,2,86,8.53,8.87,91,81,0,72,0,0.34
STU0906,Vivaan Malhotra,B.Tech Mechanical,1,83,7.89,8.06,90,90,0,80,0,0.17
STU0907,Manish Joshi,MBA,4,86,8.79,9.01,91,82,0,80,0,0.22
STU0908,Priya Reddy,MBA,8,82,7.93,8.23,90,77,0,97,0,0.3
STU0909,Ishaan Das,B.Tech Electronics,4,88,7.5,7.56,92,96,0,77,0,0.06
STU0910,Manish Rao,MCA,8,91,8.9,8.92,90,79,0,83,0,0.02
STU0911,Sai Joshi,BCA,1,86,8.53,8.9,88,74,0,84,0,0.37
STU0912,Simran Kumar,MBA,3,88,8.32,8.4,92,95,0,87,0,0.08
STU0913,Atharva Chopra,MBA,3,85,7.95,8.07,100,84,0,84,0,0.12
STU0914,Rahul Das,B.Tech Computer Science,4,84,8.75,9.29,94,86,0,85,0,0.54
STU0915,Rohan Patel,BCA,6,76,8.57,8.75,94,81,0,82,0,0.18
STU0916,Kabir Malhotra,BCA,7,84,8.71,8.78,100,88,0,76,0,0.07
STU0917,Zoya Verma,B.Tech Computer Science,6,86,7.87,7.58,99,90,0,88,0,-0.29
STU0918,Vikram Reddy,B.Tech Mechanical,5,87,7.51,7.56,96,79,0,70,0,0.05
STU0919,Amit Kumar,B.Tech Electronics,7,85,8.13,8.31,95,89,0,86,0,0.18
STU0920,Arjun Malhotra,BCA,7,92,7.44,7.69,95,78,1,74,0,0.25
STU0921,Rohan Malhotra,B.Tech Electronics,6,83,7.87,8.17,88,80,0,80,0,0.3
STU0922,Navya Mishra,B.Tech Electronics,1,92,8.21,8.32,91,93,0,79,0,0.11
STU0923,Krishna Chatterjee,MCA,4,93,8.31,8.43,100,79,0,82,0,0.12
STU0924,Saanvi Iyer,MCA,3,80,8.68,9.17,100,93,0,83,0,0.49
STU0925,Shreya Mehta,B.Tech Mechanical,4,85,7.36,7.92,94,83,0,94,0,0.56
STU0926,Isha Mehta,B.Tech Electronics,8,82,8.4,8.52,95,85,0,74,0,0.12
STU0927,Manish Kumar,B.Tech Mechanical,7,87,8.72,8.86,95,79,0,84,0,0.14
STU0928,Aditya Singh,MBA,3,83,8.57,8.73,95,92,0,89,0,0.16
STU0929,Deepak Verma,MBA,3,88,7.7,7.85,89,83,0,82,0,0.15
STU0930,Diya Kumar,MBA,7,82,7.22,7.24,92,77,0,85,0,0.02
STU0931,Amit Sharma,B.Tech Mechanical,5,96,8.71,9.19,93,93,1,79,0,0.48
STU0932,Kabir Chatterjee,MBA,8,83,7.2,7.59,99,82,0,83,0,0.39
STU0933,Shaurya Nair,B.Tech Electronics,3,83,8.39,8.76,83,88,0,83,0,0.37
STU0934,Atharva Kulkarni,B.Tech Mechanical,5,87,8.43,8.54,91,84,0,91,0,0.11
STU0935,Isha Chatterjee,MBA,2,89,8.31,8.21,90,91,0,85,0,-0.1
STU0936,Myra Singh,B.Tech Computer Science,1,90,9.08,9.44,92,82,0,70,0,0.36
STU0937,Deepak Bose,MCA,2,86,8.04,8.27,91,84,0,72,0,0.23
STU0938,Simran Kulkarni,B.Tech Computer Science,2,82,8.44,8.93,91,87,0,91,0,0.49
STU0939,Krishna Kulkarni,MBA,1,82,8.38,8.38,96,86,0,87,0,0.0
STU0940,Sneha Malhotra,B.Tech Electronics,6,83,8.55,9.12,86,83,0,86,0,0.57
STU0941,Vikram Bose,MCA,8,90,7.92,7.62,98,90,0,72,0,-0.3
STU0942,Myra Das,MBA,2,83,8.98,9.42,96,84,0,85,0,0.44
STU0943,Diya Mishra,MCA,2,86,8.76,8.73,87,92,0,84,0,-0.03
STU0944,Neha Bose,BCA,4,93,7.86,8.0,87,86,0,74,0,0.14
STU0945,Aarav Chopra,MBA,2,84,7.48,7.77,95,75,0,94,0,0.29
STU0946,Myra Iyer,B.Tech Mechanical,6,99,8.22,8.24,100,78,0,85,0,0.02
STU0947,Reyansh Singh,B.Tech Electronics,5,87,8.87,9.09,89,80,0,82,0,0.22
STU0948,Neha Bose,MBA,6,81,8.22,8.26,84,93,0,81,0,0.04
STU0949,Meera Iyer,B.Tech Electronics,8,80,8.12,8.28,83,87,0,77,0,0.16
STU0950,Priya Kapoor,B.Tech Electronics,5,95,8.46,8.53,88,85,1,89,0,0.07
STU0951,Amit Das,B.Tech Mechanical,7,86,8.09,8.25,88,83,0,70,0,0.16
STU0952,Ayaan Nair,B.Tech Electronics,3,91,8.35,8.35,100,86,0,77,0,0.0
STU0953,Deepak Joshi,BCA,1,91,8.4,8.63,89,88,0,83,0,0.23
STU0954,Aarav Patel,MCA,8,72,6.54,6.03,78,63,2,60,1,-0.51
STU0955,Diya Nair,BCA,2,68,6.81,5.91,66,68,0,64,0,-0.9
STU0956,Meera Kulkarni,B.Tech Mechanical,5,69,7.32,7.18,66,64,0,63,0,-0.14
STU0957,Atharva Mishra,B.Tech Electronics,1,72,7.86,7.3,68,70,1,58,0,-0.56
STU0958,Vikram Rao,MCA,1,70,6.71,5.87,70,65,1,66,0,-0.84
STU0959,Aditya Das,MCA,1,69,6.91,6.5,60,76,1,55,1,-0.41
STU0960,Saanvi Joshi,BCA,7,69,6.88,6.62,66,64,2,70,0,-0.26
STU0961,Vikram Sharma,B.Tech Mechanical,2,70,7.51,6.86,59,68,0,62,0,-0.65
STU0962,Priya Chopra,BCA,6,72,7.27,6.92,58,78,1,63,1,-0.35
STU0963,Dhruv Chatterjee,B.Tech Electronics,1,72,6.97,6.65,60,70,1,62,1,-0.32
STU0964,Deepak Mehta,MBA,2,70,7.58,6.87,63,70,1,75,0,-0.71
STU0965,Ayaan Malhotra,BCA,5,69,7.54,7.11,78,57,2,65,0,-0.43
STU0966,Amit Mishra,MCA,6,63,6.4,6.07,68,66,2,64,0,-0.33
STU0967,Manish Sharma,B.Tech Electronics,2,77,7.2,6.93,64,69,1,63,1,-0.27
STU0968,Rohan Nair,BCA,7,68,8.03,7.8,68,54,1,62,0,-0.23
STU0969,Aarav Reddy,MCA,5,77,7.21,7.09,76,69,0,59,0,-0.12
STU0970,Isha Patel,MBA,3,62,7.57,6.97,69,60,2,63,0,-0.6
STU0971,Kabir Chopra,BCA,3,70,7.41,6.73,75,64,1,53,0,-0.68
STU0972,Dhruv Nair,B.Tech Mechanical,4,69,7.31,6.95,76,66,1,64,1,-0.36
STU0973,Dhruv Nair,MBA,6,65,7.63,7.28,65,56,1,75,0,-0.35
STU0974,Ayaan Patel,B.Tech Mechanical,8,65,7.06,6.75,60,59,0,52,0,-0.31
STU0975,Neha Verma,B.Tech Electronics,6,72,7.08,7.18,62,62,1,61,0,0.1
STU0976,Amit Reddy,B.Tech Electronics,3,70,7.11,6.86,62,59,1,52,0,-0.25
STU0977,Amit Singh,B.Tech Computer Science,7,62,7.09,6.61,64,75,2,73,0,-0.48
STU0978,Aditya Malhotra,BCA,7,68,6.58,6.04,64,64,1,60,0,-0.54
STU0979,Ayaan Malhotra,B.Tech Electronics,6,67,7.15,6.59,69,70,0,58,1,-0.56
STU0980,Kabir Joshi,MBA,2,75,6.91,6.11,70,63,1,67,0,-0.8
STU0981,Diya Kumar,MBA,5,62,7.86,7.63,58,59,1,75,0,-0.23
STU0982,Simran Gupta,BCA,3,67,6.97,6.07,65,66,2,70,0,-0.9
STU0983,Pooja Das,BCA,7,64,6.69,6.4,74,58,1,72,0,-0.29
STU0984,Amit Singh,MBA,4,70,7.74,7.32,55,67,0,72,0,-0.42
STU0985,Ananya Kapoor,B.Tech Electronics,7,66,7.14,6.7,55,78,1,58,1,-0.44
STU0986,Ishaan Mishra,B.Tech Computer Science,3,72,7.27,7.18,70,66,2,58,0,-0.09
STU0987,Vikram Kapoor,B.Tech Mechanical,6,73,6.55,6.31,61,75,2,66,0,-0.24
STU0988,Priya Chopra,B.Tech Computer Science,7,72,7.33,6.49,62,72,0,66,0,-0.84
STU0989,Vihaan Iyer,BCA,8,74,7.46,6.82,63,68,0,52,0,-0.64
STU0990,Isha Reddy,BCA,6,76,7.48,7.39,58,75,1,75,0,-0.09
STU0991,Pooja Mehta,BCA,4,64,7.61,7.21,58,70,1,70,0,-0.4
STU0992,Aadhya Das,BCA,8,67,7.77,6.95,59,68,2,65,0,-0.82
STU0993,Myra Kulkarni,BCA,8,67,7.62,7.35,73,67,1,69,0,-0.27
STU0994,Isha Bose,B.Tech Mechanical,7,68,8.12,7.52,78,68,0,55,1,-0.6
STU0995,Isha Nair,BCA,6,75,7.35,7.16,75,70,1,60,0,-0.19
STU0996,Shreya Joshi,BCA,8,73,7.3,7.07,55,70,1,60,0,-0.23
STU0997,Vikram Chatterjee,B.Tech Electronics,3,76,7.55,7.21,70,62,1,75,0,-0.34
STU0998,Krishna Nair,B.Tech Mechanical,5,77,7.46,7.46,64,63,0,65,1,0.0
STU0999,Meera Mehta,B.Tech Computer Science,2,71,7.14,6.87,69,62,2,68,0,-0.27
STU1000,Vivaan Joshi,MBA,2,73,7.37,7.26,60,70,0,56,0,-0.11
STU1001,Ishaan Patel,B.Tech Mechanical,7,65,7.05,6.41,64,66,1,70,1,-0.64
STU1002,Aadhya Chatterjee,B.Tech Mechanical,3,68,6.67,6.56,62,67,1,68,0,-0.11
STU1003,Shaurya Sharma,B.Tech Computer Science,6,70,7.74,7.46,62,78,1,66,0,-0.28
STU1004,Zoya Kapoor,BCA,8,69,7.69,7.35,70,78,1,63,0,-0.34
STU1005,Neha Kumar,MBA,8,68,7.35,7.22,58,56,2,60,0,-0.13
STU1006,Neha Rao,BCA,8,63,7.13,6.86,62,59,1,65,0,-0.27
STU1007,Tanvi Rao,BCA,7,73,6.62,6.43,72,73,1,73,1,-0.19
STU1008,Aarav Sharma,MBA,3,77,7.16,6.79,65,68,1,75,0,-0.37
STU1009,Neha Sharma,B.Tech Mechanical,8,64,6.96,6.9,74,65,2,70,0,-0.06
STU1010,Sneha Rao,MBA,4,71,7.9,7.52,74,78,0,69,0,-0.38
STU1011,Dhruv Bose,MBA,7,70,7.59,7.1,78,69,2,63,1,-0.49
STU1012,Myra Joshi,MCA,5,66,7.74,7.56,65,71,0,54,0,-0.18
STU1013,Ananya Malhotra,MBA,5,70,7.48,7.51,63,60,1,58,0,0.03
STU1014,Neha Reddy,B.Tech Electronics,4,64,7.83,7.8,69,75,0,65,1,-0.03
STU1015,Aadhya Mehta,B.Tech Mechanical,8,69,7.17,6.69,58,69,2,64,0,-0.48
STU1016,Simran Mishra,MCA,6,72,7.34,6.9,62,68,0,70,1,-0.44
STU1017,Neha Sharma,MCA,2,65,7.33,6.99,63,64,1,66,0,-0.34
STU1018,Tanvi Sharma,MCA,2,65,7.44,6.82,74,78,1,58,1,-0.62
STU1019,Kabir Gupta,B.Tech Electronics,5,72,7.01,6.87,60,70,2,58,0,-0.14
STU1020,Zoya Verma,BCA,2,69,6.89,6.7,62,71,1,62,1,-0.19
STU1021,Meera Patel,MBA,8,69,7.36,6.77,69,77,1,59,1,-0.59
STU1022,Diya Joshi,B.Tech Computer Science,2,74,7.9,7.3,59,69,1,61,0,-0.6
STU1023,Tanvi Nair,B.Tech Mechanical,1,77,7.31,6.71,61,74,1,61,0,-0.6
STU1024,Kavya Sharma,MCA,3,58,7.1,6.2,50,61,2,55,1,-0.9
STU1025,Pari Gupta,MCA,1,72,7.21,6.83,65,59,0,66,0,-0.38
STU1026,Pari Iyer,BCA,1,77,6.95,6.36,62,72,1,68,0,-0.59
STU1027,Ananya Bose,BCA,1,69,6.93,6.55,58,68,1,71,0,-0.38
STU1028,Manish Mehta,B.Tech Electronics,4,64,6.69,6.68,64,74,0,63,0,-0.01
STU1029,Manish Mishra,B.Tech Mechanical,3,69,7.48,6.86,68,65,1,55,0,-0.62
STU1030,Ananya Kumar,B.Tech Electronics,2,71,7.19,6.75,60,77,1,71,0,-0.44
STU1031,Vihaan Verma,BCA,3,73,7.18,6.35,78,67,0,59,1,-0.83
STU1032,Rohan Gupta,MBA,6,71,7.77,7.36,75,74,2,57,0,-0.41
STU1033,Vivaan Joshi,BCA,3,67,7.68,6.78,67,59,1,61,0,-0.9
STU1034,Kavya Chatterjee,MBA,5,68,7.16,6.62,61,78,2,75,1,-0.54
STU1035,Atharva Kapoor,BCA,6,65,7.93,7.43,68,67,2,60,0,-0.5
STU1036,Shreya Kapoor,MCA,2,73,7.35,6.83,60,62,1,53,0,-0.52
STU1037,Diya Kapoor,BCA,8,70,6.82,6.35,76,75,0,64,0,-0.47
STU1038,Deepak Joshi,B.Tech Mechanical,3,69,8.05,7.78,66,59,0,67,0,-0.27
STU1039,Riya Kulkarni,MCA,6,73,7.05,6.72,65,66,0,52,0,-0.33
STU1040,Neha Joshi,MCA,8,69,7.69,7.13,68,63,1,67,0,-0.56
STU1041,Fatima Bose,B.Tech Mechanical,6,69,6.92,6.85,73,64,0,68,1,-0.07
STU1042,Arjun Verma,MCA,3,72,7.56,6.74,74,64,0,62,1,-0.82
STU1043,Kavya Iyer,B.Tech Computer Science,1,77,7.42,6.92,55,76,2,55,0,-0.5
STU1044,Vikram Kulkarni,B.Tech Mechanical,5,65,7.17,7.12,72,67,0,67,0,-0.05
STU1045,Shreya Patel,B.Tech Computer Science,4,67,7.36,6.98,73,73,2,68,0,-0.38
STU1046,Sai Chatterjee,B.Tech Mechanical,1,68,7.6,7.18,61,65,1,65,0,-0.42
STU1047,Pooja Das,B.Tech Mechanical,1,73,7.23,6.53,68,68,1,66,0,-0.7
STU1048,Arjun Rao,B.Tech Computer Science,4,73,7.71,7.16,64,61,0,69,1,-0.55
STU1049,Rohan Kapoor,B.Tech Electronics,4,75,7.17,6.71,76,71,1,68,0,-0.46
STU1050,Ananya Chopra,B.Tech Mechanical,3,65,7.57,6.94,61,65,2,60,0,-0.63
STU1051,Amit Das,B.Tech Mechanical,8,69,6.72,6.56,74,56,2,71,0,-0.16
STU1052,Shaurya Kumar,MBA,7,66,7.64,7.22,68,66,1,73,0,-0.42
STU1053,Neha Kulkarni,B.Tech Electronics,6,65,7.54,7.42,72,78,1,61,0,-0.12
STU1054,Fatima Das,B.Tech Electronics,7,73,7.26,7.17,67,65,1,74,0,-0.09
STU1055,Amit Kapoor,MCA,7,68,6.73,6.2,71,76,1,65,0,-0.53
STU1056,Tanvi Chatterjee,B.Tech Electronics,1,75,6.76,6.25,66,67,0,65,0,-0.51
STU1057,Shreya Sharma,MBA,3,72,7.12,6.75,67,62,1,64,1,-0.37
STU1058,Rohan Iyer,BCA,1,69,7.23,6.84,68,65,1,73,0,-0.39
STU1059,Deepak Kapoor,MBA,3,65,7.01,7.11,61,59,0,70,1,0.1
STU1060,Navya Singh,MCA,5,62,7.21,7.31,58,56,1,54,0,0.1
STU1061,Ananya Nair,BCA,5,73,7.75,7.22,72,76,0,75,0,-0.53
STU1062,Amit Iyer,B.Tech Mechanical,2,69,6.4,5.8,65,66,1,63,0,-0.6
STU1063,Atharva Mishra,B.Tech Mechanical,2,74,7.81,7.37,74,70,1,65,1,-0.44
STU1064,Amit Joshi,B.Tech Computer Science,1,73,7.33,7.43,59,64,1,64,0,0.1
STU1065,Sneha Bose,B.Tech Computer Science,4,71,7.81,7.4,59,73,0,70,0,-0.41
STU1066,Myra Verma,BCA,1,62,7.3,6.5,64,62,1,70,0,-0.8
STU1067,Ishaan Gupta,MBA,4,70,6.79,6.61,59,69,1,59,1,-0.18
STU1068,Meera Chatterjee,MBA,2,68,7.5,7.23,76,67,1,67,0,-0.27
STU1069,Meera Singh,MCA,6,68,7.37,7.08,67,57,0,67,0,-0.29
STU1070,Vihaan Kapoor,B.Tech Electronics,5,71,7.03,6.31,76,70,0,63,0,-0.72
STU1071,Sneha Singh,MCA,8,65,6.97,6.9,68,64,1,68,0,-0.07
STU1072,Amit Iyer,MBA,4,66,7.9,7.8,65,64,1,52,1,-0.1
STU1073,Sneha Gupta,B.Tech Mechanical,2,64,6.76,6.39,66,59,0,63,0,-0.37
STU1074,Sneha Das,BCA,4,72,7.51,6.64,67,59,1,71,0,-0.87
STU1075,Vivaan Rao,MCA,6,73,6.94,6.35,65,54,2,67,0,-0.59
STU1076,Tanvi Verma,MCA,4,68,7.69,7.02,64,58,1,57,1,-0.67
STU1077,Sai Mehta,B.Tech Mechanical,1,65,7.7,7.13,68,65,1,56,0,-0.57
STU1078,Ishaan Rao,B.Tech Computer Science,6,69,7.54,6.84,72,62,0,61,0,-0.7
STU1079,Rahul Sharma,BCA,4,72,7.03,6.64,66,68,1,52,1,-0.39
STU1080,Vikram Reddy,MBA,8,62,7.55,7.41,62,66,1,67,0,-0.14
STU1081,Vivaan Joshi,MBA,1,72,6.49,5.87,66,72,1,75,1,-0.62
STU1082,Aadhya Iyer,B.Tech Mechanical,5,69,6.74,6.44,75,68,0,58,0,-0.3
STU1083,Aarav Patel,B.Tech Electronics,5,73,7.57,6.91,70,73,1,73,0,-0.66
STU1084,Vivaan Rao,B.Tech Mechanical,7,69,7.16,7.07,60,70,1,55,0,-0.09
STU1085,Deepak Mehta,BCA,8,74,7.2,7.12,70,60,0,74,1,-0.08
STU1086,Deepak Chatterjee,MBA,1,76,7.65,7.06,66,68,0,60,1,-0.59
STU1087,Vikram Rao,BCA,8,76,7.36,6.46,70,65,2,64,0,-0.9
STU1088,Vivaan Das,B.Tech Mechanical,6,68,7.62,7.5,69,65,1,64,0,-0.12
STU1089,Ananya Malhotra,BCA,1,70,6.98,6.72,70,77,1,73,0,-0.26
STU1090,Vivaan Kapoor,BCA,4,67,7.63,6.99,72,64,1,57,0,-0.64
STU1091,Meera Singh,B.Tech Computer Science,7,71,6.4,5.8,66,68,1,62,0,-0.6
STU1092,Amit Singh,B.Tech Electronics,5,63,6.97,6.67,71,67,1,73,0,-0.3
STU1093,Krishna Iyer,B.Tech Mechanical,3,71,7.0,6.53,59,67,1,72,0,-0.47
STU1094,Pari Malhotra,MCA,7,72,7.86,7.38,76,66,1,75,0,-0.48
STU1095,Amit Kumar,BCA,2,69,7.58,7.55,66,69,0,74,1,-0.03
STU1096,Ishaan Sharma,BCA,7,69,6.77,6.87,65,68,2,73,0,0.1
STU1097,Saanvi Singh,MCA,2,67,6.9,6.56,57,66,1,66,1,-0.34
STU1098,Simran Kulkarni,BCA,4,68,6.68,6.68,68,76,1,63,1,0.0
STU1099,Vivaan Das,B.Tech Computer Science,8,66,7.41,6.96,60,76,1,60,0,-0.45
STU1100,Shreya Mishra,B.Tech Mechanical,6,62,7.83,7.3,64,57,1,75,0,-0.53
STU1101,Kavya Mishra,MCA,3,64,7.32,7.15,70,67,1,53,1,-0.17
STU1102,Pooja Sharma,BCA,7,66,7.38,6.78,69,72,1,71,0,-0.6
STU1103,Dhruv Iyer,B.Tech Computer Science,3,65,8.18,7.8,67,74,2,75,0,-0.38
STU1104,Kavya Gupta,B.Tech Electronics,4,64,7.21,6.31,69,70,2,64,0,-0.9
STU1105,Aditya Kulkarni,B.Tech Mechanical,7,67,6.48,6.17,76,64,1,68,0,-0.31
STU1106,Amit Kulkarni,MBA,1,63,7.48,6.98,63,63,0,62,0,-0.5
STU1107,Aditya Nair,MBA,7,71,6.78,6.28,67,61,0,75,0,-0.5
STU1108,Vikram Verma,MCA,5,66,7.03,6.39,78,71,2,58,0,-0.64
STU1109,Pari Rao,B.Tech Electronics,3,74,7.38,7.04,65,63,2,67,0,-0.34
STU1110,Vihaan Malhotra,MCA,8,67,8.03,7.31,77,67,2,67,1,-0.72
STU1111,Deepak Mehta,MCA,3,73,7.05,6.87,55,63,2,58,0,-0.18
STU1112,Tanvi Sharma,MCA,8,64,7.21,6.91,72,69,1,60,0,-0.3
STU1113,Sai Reddy,BCA,3,71,7.35,7.18,72,68,0,58,1,-0.17
STU1114,Tanvi Das,B.Tech Computer Science,7,67,7.08,6.6,69,72,1,64,0,-0.48
STU1115,Myra Verma,MCA,6,70,7.36,6.83,62,57,1,60,1,-0.53
STU1116,Ishaan Kumar,B.Tech Mechanical,1,71,7.02,6.56,70,71,2,57,0,-0.46
STU1117,Tanvi Rao,B.Tech Mechanical,3,73,7.75,7.07,63,75,0,63,0,-0.68
STU1118,Dhruv Sharma,MBA,5,62,6.74,6.28,61,65,0,65,0,-0.46
STU1119,Kavya Kapoor,B.Tech Computer Science,8,75,7.18,7.05,76,76,1,66,1,-0.13
STU1120,Rahul Chatterjee,B.Tech Electronics,8,62,7.48,7.34,67,78,0,71,0,-0.14
STU1121,Aarav Nair,MBA,5,72,7.73,7.41,55,65,1,73,1,-0.32
STU1122,Ishaan Verma,B.Tech Mechanical,6,66,7.21,6.55,78,78,0,58,1,-0.66
STU1123,Aditya Chopra,MBA,5,70,7.03,6.78,71,72,1,67,0,-0.25
STU1124,Vihaan Mehta,B.Tech Electronics,3,77,6.89,6.06,65,58,1,54,0,-0.83
STU1125,Simran Kulkarni,MBA,3,65,6.93,6.29,71,64,2,63,0,-0.64
STU1126,Riya Verma,B.Tech Computer Science,5,73,6.99,6.52,70,56,1,52,0,-0.47
STU1127,Myra Patel,B.Tech Electronics,2,71,7.5,7.6,68,72,1,63,0,0.1
STU1128,Ayaan Reddy,BCA,7,71,7.97,7.07,70,78,1,66,0,-0.9
STU1129,Simran Verma,B.Tech Computer Science,2,76,7.05,6.64,68,54,2,56,0,-0.41
STU1130,Shreya Rao,B.Tech Electronics,6,65,7.63,7.45,69,72,1,63,0,-0.18
STU1131,Simran Das,MCA,8,74,7.3,6.91,66,72,2,62,0,-0.39
STU1132,Atharva Kulkarni,MCA,5,73,6.85,6.18,72,67,1,61,1,-0.67
STU1133,Vivaan Chatterjee,B.Tech Mechanical,2,73,7.06,6.61,76,77,1,75,0,-0.45
STU1134,Pooja Bose,B.Tech Computer Science,6,68,7.79,7.15,62,54,1,75,0,-0.64
STU1135,Kabir Sharma,B.Tech Mechanical,4,66,7.25,6.62,72,65,1,55,0,-0.63
STU1136,Arjun Rao,BCA,6,71,6.73,6.12,55,59,0,66,1,-0.61
STU1137,Isha Gupta,B.Tech Electronics,1,62,6.71,6.31,64,78,1,75,1,-0.4
STU1138,Isha Mishra,B.Tech Electronics,1,66,7.52,7.31,64,59,1,64,0,-0.21
STU1139,Zoya Kapoor,BCA,8,69,7.13,6.84,63,61,2,65,0,-0.29
STU1140,Vihaan Malhotra,BCA,6,71,6.83,6.66,57,64,0,63,1,-0.17
STU1141,Isha Das,B.Tech Computer Science,3,67,7.07,7.14,62,78,1,68,0,0.07
STU1142,Isha Joshi,B.Tech Mechanical,3,70,7.49,7.59,62,61,2,59,1,0.1
STU1143,Ayaan Rao,B.Tech Mechanical,6,70,6.61,6.22,78,68,0,62,0,-0.39
STU1144,Sai Mishra,MCA,6,67,7.66,7.05,78,78,2,66,0,-0.61
STU1145,Pari Iyer,MBA,5,69,7.71,7.58,63,64,1,55,1,-0.13
STU1146,Aditya Iyer,B.Tech Computer Science,8,71,7.57,6.83,65,59,0,58,0,-0.74
STU1147,Deepak Singh,MCA,6,72,7.01,6.53,58,69,2,64,0,-0.48
STU1148,Vikram Rao,BCA,3,67,7.22,6.87,63,59,0,75,0,-0.35
STU1149,Vikram Singh,MCA,1,67,7.26,7.11,78,60,2,68,0,-0.15
STU1150,Vikram Mehta,B.Tech Computer Science,5,67,7.08,6.5,61,67,0,54,0,-0.58
STU1151,Shreya Patel,BCA,8,73,7.32,7.03,65,65,0,67,1,-0.29
STU1152,Pari Sharma,MBA,5,65,7.16,6.55,62,55,1,74,0,-0.61
STU1153,Dhruv Rao,BCA,6,67,7.77,7.64,60,61,2,75,0,-0.13
STU1154,Saanvi Singh,MCA,5,77,7.29,6.95,64,70,0,59,1,-0.34
STU1155,Simran Kapoor,MBA,2,62,6.77,6.38,61,67,1,57,0,-0.39
STU1156,Priya Gupta,BCA,3,66,7.64,7.3,67,73,1,68,0,-0.34
STU1157,Shaurya Patel,BCA,6,75,7.12,6.61,60,65,2,71,1,-0.51
STU1158,Vivaan Mishra,B.Tech Mechanical,1,75,7.68,6.83,74,56,0,71,0,-0.85
STU1159,Sai Bose,B.Tech Electronics,3,68,7.58,6.85,75,59,2,60,0,-0.73
STU1160,Pari Gupta,MCA,2,66,6.6,6.22,78,78,2,65,0,-0.38
STU1161,Sai Chatterjee,B.Tech Computer Science,8,74,7.39,7.11,65,69,1,68,0,-0.28
STU1162,Zoya Mishra,MCA,4,67,7.27,6.86,72,61,1,64,0,-0.41
STU1163,Simran Reddy,BCA,7,77,7.77,7.71,68,69,1,72,0,-0.06
STU1164,Isha Gupta,B.Tech Electronics,8,76,6.52,5.8,75,66,0,60,1,-0.72
STU1165,Ayaan Das,B.Tech Electronics,8,64,7.08,6.33,78,67,1,64,0,-0.75
STU1166,Navya Kulkarni,MBA,3,72,7.68,7.52,74,64,0,62,0,-0.16
STU1167,Reyansh Gupta,MBA,7,59,6.74,5.84,52,62,1,39,1,-0.9
STU1168,Arjun Rao,MBA,5,54,7.26,6.37,50,61,2,60,1,-0.89
STU1169,Meera Chopra,B.Tech Electronics,3,63,7.72,6.4,50,63,2,57,1,-1.32
STU1170,Simran Nair,MBA,3,64,6.0,5.05,58,63,1,60,1,-0.95
STU1171,Rahul Joshi,B.Tech Computer Science,4,61,7.2,6.38,42,51,1,54,1,-0.82
